ID_PARTICIPACION,keyword
4938,servicio
4938,concepto
4938,frecuente
4938,mecanismo
4938,convenio
4938,aravena
4938,senadora
4938,pero
4939,senadora
4939,acceso
4939,ciudad
4939,internet
4939,que
4939,personas
4939,experiencia
4940,información
4940,electrónico
4940,indicación
4940,informe
4940,siguiente
4940,designado
4940,públicas
4940,estas
4941,electrónico
4941,indicación
4941,designado
4941,notificación
4941,siguiente
4941,sentencia
4941,definitiva
4941,artículo
4942,procedimiento
4942,indemnización
4942,ilegalidad
4942,indicación
4942,perjuicios
4942,contratación
4942,tribunal
4943,reposición
4943,indicación
4943,apelación
4943,continuación
4943,sentencias
4943,juicio
4943,interlocutorias
4944,sensación
4944,comparación
4944,funciones
4944,procedimientos
4944,estado
4944,seguridad
4944,actualidad
4944,relación
4945,párrafo
4945,indicación
4945,tercero
4945,siguiente
4945,senadora
4945,es
4945,reemplazarla
4946,empresas
4946,relación
4946,es
4946,sesiones
4946,senadora
4946,situación
4946,créditos
4947,expuesto
4947,senadora
4947,redacción
4947,secundó
4947,señora
4947,honorable
4948,irregularidades
4948,conocimiento
4948,funciona
4948,contratación
4948,procedimientos
4948,personas
4948,funcionarios
4948,estos
4949,chilecompra
4949,relación
4949,votación
4949,proceso
4949,definición
4949,instructivo
4949,calidad
4949,consultó
4950,mayoritariamente
4950,metropolitana
4950,público
4950,senadora
4950,éstos
4950,mercado
4950,problemas
4950,convenio
4951,licitación
4951,indicación
4951,unidades
4951,siguiente
4951,motivos
4951,estimado
4951,cuando
4952,siguiente
4952,indicación
4952,seguridad
4952,ponderación
4952,contratación
4952,artículo
4952,evaluación
4952,adjudicatario
4953,necesidad
4953,consecuencias
4953,procedimiento
4953,sancionar
4953,creación
4953,esto
4953,mecanismo
4953,vitalidad
4954,honorable
4954,procedimientos
4954,reclamación
4954,institución
4954,funcionamiento
4954,senadora
4954,dedicación
4954,solicitado
4955,remuneración
4955,apelaciones
4955,mensualmente
4955,integrantes
4955,siguiente
4955,unidades
4955,indicación
4955,injustificada
4956,siguiente
4956,intercálase
4956,tribunal
4956,ordinaria
4956,sesionará
4956,inciso
4956,indicación
4957,tribunal
4957,siguiente
4957,consecuencia
4957,dedicación
4957,integrantes
4957,indicación
4957,integrante
4957,actividades
4958,aplicación
4958,disposiciones
4958,eliminación
4958,referencia
4958,públicas
4958,respecto
4958,afectado
4958,normas
4959,procedimiento
4959,administración
4959,contratación
4959,siguiente
4959,indicación
4959,oraciones
4960,conciliación
4960,indicación
4960,luego
4960,ejecutivo
4960,oración
4960,llamado
4960,aravena
4960,senadora
4961,objetivación
4961,fundamentación
4961,intervenciones
4961,interpretación
4961,definiciones
4961,como
4961,desacuerdo
4961,quedado
4962,fundamentación
4962,presentación
4962,preocupación
4962,respecto
4962,esto
4962,perjuicio
4962,servicios
4963,capacitaciones
4963,posibilidad
4963,numeral
4963,proyecto
4963,indicación
4963,esto
4963,compradores
4963,implementación
4964,regulación
4964,urgencia
4964,frente
4964,efectivamente
4964,alcantarillado
4964,senadora
4964,saneamiento
4964,positivamente
4965,inadmisibilidad
4965,procedimiento
4965,licitaciones
4965,contratación
4965,inmediatamente
4965,situación
4965,parece
4966,clasificación
4966,económica
4966,discrecional
4966,seguridad
4966,certificaciones
4966,empresas
4966,como
4967,publicación
4967,obligación
4967,000
4967,utm
4967,transparencia
4967,estimó
4967,senadora
4967,aravena
4968,fiscalización
4968,instituciones
4968,autoevaluación
4968,norma
4968,cumplimiento
4968,incorporación
4968,senadora
4969,publicación
4969,municipalidades
4969,corporaciones
4969,fundaciones
4969,implementación
4969,indicación
4969,capacitaciones
4969,siguiente
4970,diagnóstico
4970,implementación
4970,institución
4970,estudio
4970,capacidades
4970,evaluación
4970,indicación
4970,transitorio
4971,preocupación
4971,contratación
4971,tecnológico
4971,proyecto
4971,trabajo
4971,implementar
4971,respecto
4971,voto
4972,chilecompra
4972,contratación
4972,necesidad
4972,consultó
4972,software
4972,monitoreo
4972,senadora
4972,aravena
4973,siguiente
4973,estado
4973,seguridad
4973,indicación
4973,administración
4973,sucesivamente
4973,adjudicatarios
4974,localidades
4974,determinación
4974,cuidado
4974,corrupción
4974,definitiva
4974,esto
4974,ponderación
4974,siguiente
4975,combinación
4975,ponderación
4975,economía
4975,consultó
4975,efectivamente
4975,costo
4975,proveedores
4976,inciso
4976,chilecompra
4976,obligación
4976,consultó
4976,esto
4976,convenios
4976,es
4976,segundo
4977,innovación
4977,ciencias
4977,institución
4977,universidad
4977,investigación
4977,efectivamente
4977,continuación
4977,empresas
4978,necesidad
4978,indicaciones
4978,conjunto
4978,nuevamente
4978,contraloría
4978,ejecutivo
4979,responsabilidad
4979,regulación
4979,consultó
4979,adicional
4979,prácticos
4979,efecto
4979,aravena
4980,presentación
4980,trabajo
4980,indicaciones
4980,objetivos
4980,trazado
4980,senadora
4980,proyecto
4980,como
4981,instituciones
4981,posibilidad
4981,excelente
4981,manifestó
4981,aprobación
4981,parece
4981,licitación
4981,como
4982,artículo
4982,reiteración
4982,administración
4982,diferencia
4982,tribunal
4982,presentación
4982,indicación
4982,ejecutivo
4983,necesidad
4983,contratación
4983,funciona
4983,modificación
4983,esto
4983,procedimientos
4983,iniciativa
4984,procedimiento
4984,convenios
4984,redacción
4984,prácticamente
4984,firmado
4984,pública
4984,es
4984,proyecto
4985,información
4985,práctica
4985,aplicación
4985,solicitó
4985,senadora
4985,aravena
4985,cómo
4986,inocente
4986,exclusividad
4986,cuidadosos
4986,esto
4986,como
4986,evaluación
4986,procedimientos
4986,continuación
4987,económica
4987,creatividad
4987,innovación
4987,eficiencia
4987,científicas
4987,tecnológicas
4987,problemática
4987,mecanismo
4988,nuevo
4988,senadora
4988,público
4988,establecimiento
4988,historia
4988,aclaró
4989,capacitaciones
4989,posibilidad
4989,numeral
4989,proyecto
4989,indicación
4989,esto
4989,compradores
4989,implementación
4990,procedimiento
4990,consecuencia
4990,artículo
4990,reordenamiento
4990,entiende
4990,compra
4990,senadora
4991,operación
4991,estado
4991,realmente
4991,ciudadanía
4991,connotación
4991,tremendo
4991,gracias
4991,aumentado
4992,estado
4992,económico
4992,formalidad
4992,trabajado
4992,contribuciones
4992,seguridad
4992,quebrado
4992,emprendimiento
4993,senadores
4993,señores
4993,presidente
4993,excelencia
4993,flores
4993,realización
4993,núñez
4994,adecuación
4994,iniciativas
4994,procedimientos
4994,presidente
4994,pública
4994,inversiones
4994,senadores
4994,república
4995,judicialización
4995,consecuencia
4995,establecimientos
4995,corporación
4995,iniciativas
4995,trabajadores
4995,modificaciones
4995,senadora
4996,educación
4996,implementación
4996,reformas
4996,evaluación
4996,ejecutivo
4996,iniciativa
4996,pública
4996,estructurales
4997,municipalidades
4997,diferencias
4997,atribuciones
4997,pronunciamientos
4997,intención
4997,conformidad
4997,normativa
4997,observaciones
4998,tramitación
4998,conformación
4998,intención
4998,proposición
4998,inmediatamente
4998,deportiva
4998,explicación
4999,estado
4999,implementación
4999,posibilidad
4999,trabajando
4999,actualidad
4999,distribución
4999,diferencia
4999,quedó
5000,estado
5000,elección
5000,estos
5000,realidad
5000,quedó
5000,estratégico
5000,es
5000,como
5001,institución
5001,remuneraciones
5001,senadores
5001,funcionaria
5001,chile
5001,económicos
5001,excelencia
5001,república
5002,estado
5002,aplicación
5002,sanción
5002,moción
5002,regulaciones
5002,indicaciones
5002,constitución
5002,posibilidad
5003,artículo
5003,siguiente
5003,intimidación
5003,indicación
5003,458
5003,violencia
5003,anterior
5003,inciso
5004,intimidación
5004,siguiente
5004,unidades
5004,indicación
5004,modificaciones
5004,violencia
5004,personas
5005,siguiente
5005,artículo
5005,intimidación
5005,indicación
5005,unidades
5005,458
5005,inciso
5005,45
5006,penal
5006,modificación
5006,regulado
5006,siguiente
5006,estafadas
5006,ejecutivo
5006,86
5006,honorables
5007,indicaciones
5007,carabineros
5007,norma
5007,honorable
5007,senadora
5007,aravena
5007,supuestos
5007,comento
5008,artículo
5008,458
5008,siguiente
5008,relación
5008,ejecución
5008,indicación
5009,siguiente
5009,indicación
5009,sanción
5009,referencia
5009,habitación
5009,artículo
5010,numeración
5010,definición
5010,modificaciones
5010,consiguiente
5010,estado
5010,esto
5010,artículo
5011,artículo
5011,responsabilidad
5011,siguiente
5011,consentimiento
5011,458
5011,indicación
5011,penal
5012,artículos
5012,penalidad
5012,indicación
5012,siguiente
5012,terroristas
5012,nuevo
5012,primero
5013,indicación
5013,siguiente
5013,disposición
5013,senadores
5013,como
5013,honorables
5014,posibilidad
5014,creación
5014,votación
5014,obligación
5014,adicional
5014,aprobado
5014,funcionario
5014,iniciativa
5015,indicación
5015,sustitución
5015,siguiente
5015,tribunal
5015,honorables
5015,prestación
5015,senadores
5015,república
5016,honorables
5016,indicación
5016,senadores
5016,garcía
5016,señores
5017,indicaciones
5017,ilegales
5017,siguiente
5017,senadores
5017,iniciativa
5017,administrativa
5017,ocupaciones
5018,intimidación
5018,indicación
5018,siguiente
5018,unidades
5018,artículo
5018,ocupación
5018,derecho
5018,privado
5019,intimidación
5019,siguiente
5019,indicación
5019,modificaciones
5019,unidades
5019,violencia
5019,aplicará
5019,parcialmente
5020,intimidación
5020,constitución
5020,siguiente
5020,indicación
5020,obtención
5020,457
5020,artículo
5020,saneamiento
5021,penal
5021,intimidación
5021,violenta
5021,457
5021,ocupación
5021,indicaciones
5021,permanente
5021,hecho
5022,penal
5022,siguiente
5022,artículo
5022,sanción
5022,modificación
5022,449
5022,honorables
5022,aplicación
5023,artículo
5023,siguiente
5023,indicación
5023,estado
5023,457
5023,penal
5023,contemplado
5023,decreto
5024,numeración
5024,procedimientos
5024,inscripciones
5024,siguiente
5024,penal
5025,artículo
5025,penalidad
5025,incorpórase
5025,incorpora
5025,siguiente
5025,indicación
5025,480
